Time (Sec);S1;S7;S49;S47;S25;S41;S46;S48;S24;S2;S51;S33;S34;S50;S35;S17;S26;S43;S18;S20;S11;S42;
14584.357999998838;19153.569790398964;19154.954959999814;19134.41979519308;19142.30662079593;19149.128990397898;19153.587692798756;19140.05664800316;19142.492156796005;19148.36905119679;19149.061727998276;19127.457147191537;19153.76058879879;19155.504362398806;19127.23852479146;19156.98739039989;19153.682374399767;19153.725617599768;19157.02033759989;19148.733413596896;19148.62575759779;19100.746187196488;19155.769789598813;
14642.026999998843;19153.54817839896;19154.944663999813;19134.364273593066;19142.282707195925;19149.100174397892;19153.573284798753;19140.005625603168;19142.451321595996;19148.346118396785;19149.047219998272;19127.376551991518;19153.753384798787;19155.497158398804;19127.142083191437;19156.98327199989;19153.663841599766;19153.711203199768;19157.01415999989;19148.695025596884;19148.596941597785;19100.59458559648;19155.76211199881;
14702.627999998842;19153.519362398954;19154.928190399813;19134.278059193042;19142.21096639591;19149.064154397885;19153.550251998746;19139.945222403177;19142.401631995985;19148.307630396772;19149.020398398272;19127.27194239149;19153.71736479878;19155.489954398803;19127.07886719142;19156.970916799888;19153.651486399765;19153.690611199767;19157.00592319989;19148.66620959688;19148.582533597782;19100.41510079647;19155.75443439881;
14762.463999998849;19153.483342398948;19154.911716799812;19134.19945439302;19142.146919995896;19148.99211439787;19153.52143599874;19139.86697280319;19142.34540799597;19148.271710396766;19148.998686398267;19127.113902391447;19153.681344798773;19155.489954398803;19126.919667191378;19156.960620799888;19153.620598399764;19153.659723199766;19156.99562719989;19148.64317679687;19148.496085597766;19100.182659196445;19155.746756798806;
14822.463999998847;19153.461730398943;19154.88082879981;19134.041414392977;19142.067484795876;19148.905666397855;19153.507027998738;19139.761267203205;19142.281361595957;19148.21796719675;19148.91223839825;19126.914011191395;19153.638120798765;19155.4827503988;19126.73771359133;19156.946206399887;19153.585591999763;19153.620598399764;19156.98533119989;19148.607156796865;19148.40963759775;19099.868675196412;19155.725144798802;
14882.463999998847;19153.44011839894;19154.84994079981;19133.883374392935;19141.979295995858;19148.81921839784;19153.485415998734;19139.640689603224;19142.233305595946;19148.12583599672;19148.825790398234;19126.65650719133;19153.594896798757;19155.4750727988;19126.520900791274;19156.931791999887;19153.54440799976;19153.571177599762;19156.97709439989;19148.545735996846;19148.323189597733;19099.51040799639;19155.7174671988;
14942.951999998855;19153.418506398935;19154.83346719981;19133.798335992913;19141.875947195833;19148.732770397823;19153.456599998728;19139.558779203235;19142.177555195933;19148.089815996715;19148.792238398233;19126.47455359128;19153.551572798748;19155.453460798795;19126.418382391246;19156.913259199886;19153.52381599976;19153.53617119976;19156.966798399888;19148.50971599684;19148.287169597726;19099.26718559636;19155.709789598797;
15002.463999998856;19153.398315198934;19154.81081599981;19133.681231992883;19141.787987195814;19148.646322397806;19153.442191998725;19139.46245440325;19142.137422395925;19148.028395196696;19148.73450639822;19126.257740791225;19153.50844879874;19155.446256798794;19126.299644791216;19156.898844799885;19153.50116479976;19153.49498719976;19156.960620799888;19148.488103996835;19148.229537597716;19098.981084796334;19155.702585598796;
15062.951999998862;19153.37670319893;19154.794342399808;19133.60424479286;19141.708323195795;19148.6103023978;19153.427783998723;19139.38443360326;19142.0315247959;19147.99237519669;19148.70095439822;19126.155222391197;19153.46512479873;19155.43857919879;19126.141604791173;19156.884430399885;19153.47027679976;19153.47439519976;19156.942087999887;19148.46649199683;19148.1430895977;19098.749345596312;19155.64884239878;
15122.463999998869;19153.35651199893;19154.771691199807;19133.48666719283;19141.620363195776;19148.55267039779;19153.40617199872;19139.282160003277;19141.917331195877;19147.93095439667;19148.64322239821;19125.986236791152;19153.436408798727;19155.416967198787;19126.004227191137;19156.870015999884;19153.443507199758;19153.441447999758;19156.923555199886;19148.405071196812;19148.107069597692;19098.4454399963;19155.602776798765;
15182.463999998878;19153.334899998925;19154.740803199806;19133.328627192786;19141.572535995765;19148.466222397772;19153.36294799871;19139.171420803294;19141.772476795846;19147.838823196642;19148.556774398192;19125.728732791085;19153.414796798723;19155.409763198786;19125.917097591115;19156.861779199884;19153.427033599757;19153.392027199756;19156.898844799885;19148.369051196805;19148.08545759769;19098.11646079627;19155.55671119875;
15242.463999998885;19153.31328799892;19154.709915199805;19133.170587192744;19141.492398395745;19148.430202397765;19153.319723998702;19139.07463840331;19141.627622395816;19147.802803196635;19148.470326398176;19125.617689591058;19153.371572798715;19155.402085598784;19125.804107191085;19156.847364799884;19153.404382399756;19153.371435199755;19156.874134399884;19148.307630396786;19148.063845597684;19097.828955196244;19155.510645598737;
15300.118999998882;19153.291675998917;19154.693441599804;19133.085548792722;19141.379838395722;19148.40859039776;19153.276499998694;19138.98815200332;19141.52427359579;19147.78119119663;19148.436774398175;19125.55447359104;19153.328348798706;19155.378952798776;19125.66145599105;19156.828831999883;19153.377612799755;19153.359079999755;19156.855601599884;19148.27161039678;19148.006213597673;19097.572142396213;19155.489033598733;
15363.315999998893;19153.241247998907;19154.672849599803;19132.984190392694;19141.300403195703;19148.386978397757;19153.24768399869;19138.91905440333;19141.460227195777;19147.759579196627;19148.416583198174;19125.491257591024;19153.2995327987;19155.357440798773;19125.524078391012;19156.814417599882;19153.350843199754;19153.346724799754;19156.845305599883;19148.21008959676;19147.970193597666;19097.366881596197;19155.48182959873;
15422.463999998889;19153.15479999889;19154.6316655998;19132.770628792638;19141.259567995694;19148.329346397746;19153.22465119868;19138.826390403345;19141.410537595766;19147.698158396608;19148.35885119816;19125.32274559098;19153.2851247987;19155.34976319877;19125.389951990976;19156.808239999882;19153.324073599753;19153.313777599753;19156.837068799883;19148.174169596754;19147.912561597655;19097.09156159618;19155.47415199873;
15480.118999998884;19153.118779998884;19154.5966591998;19132.59719999259;19141.178515195676;19148.29332639774;19153.195835198676;19138.719083203363;19141.35431359575;19147.60602719658;19148.272503198146;19125.135678390932;19153.270716798696;19155.311275198757;19125.17361279092;19156.79382559988;19153.28288959975;19153.27877119975;19156.826772799883;19148.112748796735;19147.82611359764;19096.772660796167;19155.466474398727;
15540.118999998891;19153.061147998873;19154.5698895998;19132.456639992553;19141.080540795654;19148.23569439773;19153.174223198672;19138.601708803384;19141.255620795728;19147.51389599655;19148.238851198144;19124.926001590877;19153.256308798693;19155.265209598743;19124.986545590873;19156.77735199988;19153.24788319975;19153.23758719975;19156.810299199882;19148.020617596707;19147.790093597632;19096.42376959617;19155.428086398715;
15602.463999998898;19153.025127998866;19154.5431199998;19132.322513592517;19141.008799995638;19148.149246397712;19153.145407198666;19138.490054403403;19141.16766079571;19147.421764796523;19148.181119198132;19124.66849759081;19153.23469679869;19155.24369759874;19124.82386559083;19156.76499679988;19153.21699519975;19153.18816639975;19156.79588479988;19147.92848639668;19147.768481597628;19096.091980796155;19155.40647439871;
15662.463999998898;19153.003515998862;19154.512231999797;19132.164473592475;19140.92083999562;19148.062798397696;19153.130999198664;19138.38297600342;19141.1358239957;19147.329633596495;19148.094671198116;19124.410993590744;19153.19147279868;19155.23649359874;19124.66118559079;19156.75058239988;19153.18610719975;19153.138745599746;19156.78970719988;19147.83635519665;19147.746869597624;19095.77378239614;19155.39879679871;
15722.463999998903;19152.981903998858;19154.481343999796;19132.006433592433;19140.8414047956;19147.97635039768;19153.10938719866;19138.27132160344;19141.037131195677;19147.29361359649;19148.0082231981;19124.229039990696;19153.148248798672;19155.229289598738;19124.451508790735;19156.73616799988;19153.144923199747;19153.103739199745;19156.77323359988;19147.744223996622;19147.689237597613;19095.441993596123;19155.360408798697;
15782.463999998907;19152.961712798857;19154.450455999795;19131.84955359239;19140.777129595586;19147.889902397663;19153.06616319865;19138.161268803455;19140.92362399565;19147.272001596484;19147.921775198083;19124.070999990654;19153.119432798667;19155.221611998735;19124.269555190687;19156.72587199988;19153.109916799745;19153.072851199744;19156.75470079988;19147.708203996615;19147.602789597597;19095.11512159609;19155.33737599869;
15842.951999998908;19152.940100798853;19154.433982399794;19131.764515192368;19140.70538879557;19147.803454397646;19153.022939198643;19138.05510560347;19140.844188795632;19147.210580796465;19147.888223198082;19123.854187190598;19153.09772079866;19155.19999999873;19124.05274239063;19156.71351679988;19153.068732799744;19153.031667199743;19156.74028639988;19147.646783196597;19147.51634159758;19094.79973279607;19155.33017199869;
15902.463999998905;19152.91848879885;19154.411331199793;19131.654302392337;19140.649164795555;19147.76743439764;19152.994123198638;19137.957179203488;19140.78014239562;19147.118449596437;19147.83049119807;19123.676591990552;19153.069004798657;19155.19232239873;19123.795238390565;19156.70322079988;19153.019311999742;19152.99666079974;19156.72999039988;19147.55465199657;19147.429893597564;19094.508715196058;19155.322967998687;
15961.9229999989;19152.896876798844;19154.396916799793;19131.576255992317;19140.600177595545;19147.753026397637;19152.979715198635;19137.901352003497;19140.74830559561;19147.072383996423;19147.80366959807;19123.58666879053;19153.061800798656;19155.16928959872;19123.683407990535;19156.694983999878;19152.99666079974;19152.98018719974;19156.72381279988;19147.516263996557;19147.386569597555;19094.342820796053;19155.315290398685;
16020.872999998905;19152.87526479884;19154.386620799793;19131.529259192303;19140.52775039553;19147.731414397633;19152.943695198628;19137.837059203506;19140.65941439559;19147.043567996418;19147.789261598067;19123.51575839051;19153.04018879865;19155.146256798715;19123.572364790507;19156.682628799877;19152.97606879974;19152.96577279974;19156.70939839988;19147.48744799655;19147.343345597546;19094.151852796032;19155.29993519868;
16082.773999998904;19152.860856798838;19154.376324799792;19131.47489759229;19140.455323195514;19147.695394397626;19152.90767519862;19137.777342403515;19140.56212639557;19147.029159996415;19147.768970398065;19123.43632319049;19153.018576798648;19155.123223998708;19123.525367990493;19156.670273599877;19152.96577279974;19152.95135839974;19156.692924799878;19147.48024399655;19147.314629597542;19093.974475196017;19155.276902398673;
16142.95199999891;19152.847395998837;19154.366028799792;19131.420780792276;19140.383582395498;19147.65937439762;19152.871655198614;19137.72288800352;19140.490385595553;19147.014751996412;19147.747458398062;19123.36541279047;19152.996864798642;19155.101611998703;19123.462151990476;19156.657918399877;19152.95341759974;19152.93694399974;19156.680569599877;19147.465835996547;19147.285813597537;19093.812795195998;19155.26969839867;
16201.021999998911;19152.840191998836;19154.35573279979;19131.37378399226;19140.335526395487;19147.623354397612;19152.84283919861;19137.67689920353;19140.44255839554;19146.991719196405;19147.718542398055;19123.277123190448;19152.97535279864;19155.0939343987;19123.39893599046;19156.649681599876;19152.94106239974;19152.92047039974;19156.672332799877;19147.451427996544;19147.25699759753;19093.676188795984;19155.26969839867;
16262.951999998912;19152.825783998833;19154.34337759979;19131.312430392245;19140.319307195485;19147.580130397604;19152.828431198606;19137.636172803534;19140.410721595534;19146.9629031964;19147.691720798055;19123.17460479042;19152.968048798637;19155.0939343987;19123.343414390445;19156.647622399876;19152.93076639974;19152.899878399738;19156.666155199877;19147.43701999654;19147.235385597527;19093.55527999597;19155.26202079867;
16321.632999998916;19152.819053598832;19154.33925919979;19131.28944799224;19140.24756639547;19147.5513143976;19152.820753598604;19137.59453120354;19140.385876795528;19146.947447996394;19147.684990398055;19123.1099839904;19152.946536798634;19155.072322398697;19123.272503990425;19156.635267199876;19152.91635199974;19152.887523199737;19156.662036799877;19147.42981599654;19147.19216159752;19093.431561595964;19155.254343198667;
16381.015999998921;19152.79744159883;19154.32690399979;19131.226231992223;19140.223652795463;19147.544010397596;19152.7919375986;19137.54350880355;19140.321830395515;19146.90148239638;19147.66337839805;19123.036753590382;19152.939332798633;19155.065118398696;19123.191908790406;19156.631148799876;19152.901937599738;19152.873108799737;19156.651740799876;19147.406783196533;19147.163345597513;19093.279959995954;19155.247139198666;
16440.831999998907;19152.768625598823;19154.31043039979;19131.1391023922;19140.192044795454;19147.529702397595;19152.784633598596;19137.496833603556;19140.290222395506;19146.855416796367;19147.634562398045;19122.94730399036;19152.92492479863;19155.057914398694;19123.111212790383;19156.624971199875;19152.885463999737;19152.856635199736;19156.645563199876;19147.36839519652;19147.14173359751;19093.14124639595;19155.232731198663;
16501.088999998912;19152.76142159882;19154.30013439979;19131.093494392186;19140.175825595452;19147.51529439759;19152.75591759859;19137.446268803564;19140.225947195493;19146.82660079636;19147.607640798044;19122.884087990344;19152.91772079863;19155.057914398694;19122.998307190355;19156.622911999875;19152.864871999736;19152.844279999736;19156.635267199876;19147.33758479651;19147.0985095975;19092.991049595938;19155.22505359866;
16560.828999998907;19152.725401598815;19154.28366079979;19131.006364792163;19140.12776959544;19147.464866397582;19152.741409598588;19137.376484803575;19140.17671519548;19146.804988796357;19147.58602879804;19122.781569590315;19152.896108798624;19155.050236798692;19122.82863519031;19156.614675199875;19152.831924799735;19152.823687999735;19156.627030399875;19147.253231196486;19147.062489597494;19092.783681595927;19155.209698398656;
16620.457999998867;19152.705210398814;19154.267187199788;19130.92248639214;19140.04576959542;19147.378418397566;19152.712693598583;19137.264601603594;19140.054353595453;19146.758823196342;19147.552376798038;19122.589601590265;19152.88170079862;19155.01184879868;19122.610433590256;19156.600260799874;19152.790740799734;19152.786622399733;19156.606438399875;19147.161099996458;19147.004857597483;19092.451190395925;19155.16363279864;
16680.457999998827;19152.685019198812;19154.244535999787;19130.81343359211;19139.974028795405;19147.34239839756;19152.69108159858;19137.17148000361;19139.982612795437;19146.666691996314;19147.494744798027;19122.40300799022;19152.860088798618;19154.990236798676;19122.43236479021;19156.587905599874;19152.755734399732;19152.751615999732;19156.594083199874;19147.06896879643;19146.968837597477;19092.174465595916;19155.142020798638;
16742.951999998808;19152.641795198804;19154.221884799786;19130.696313592078;19139.885366395385;19147.320786397555;19152.662265598574;19137.078587203625;19139.926388795422;19146.630771996308;19147.461092798025;19122.315878390196;19152.81676479861;19154.982559198674;19122.213689590153;19156.573491199873;19152.71455039973;19152.73514239973;19156.583787199874;19146.9768375964;19146.911205597466;19091.898443195903;19155.134343198635;
16800.82899999884;19152.608143198802;19154.205411199786;19130.612435192055;19139.805931195366;19147.263154397544;19152.64055359857;19136.996905603635;19139.854647995406;19146.609159996304;19147.440901598024;19122.205665590165;19152.788048798604;19154.96094719867;19122.031735990106;19156.559076799873;19152.67954399973;19152.71249119973;19156.571431999873;19146.940817596394;19146.82475759745;19091.655923195874;19155.11273119863;
16860.828999998856;19152.5879519988;19154.182759999785;19130.503382392024;19139.757875195355;19147.176706397528;19152.59732959856;19136.914308803647;19139.766459195387;19146.5875479963;19147.383269598013;19122.047625590123;19152.7664367986;19154.953269598667;19121.89483199007;19156.550839999873;19152.65277439973;19152.68160319973;19156.557017599873;19146.879396796376;19146.788737597442;19091.41059359585;19155.10505359863;
16920.457999998856;19152.566339998797;19154.166286399784;19130.418343992;19139.660358395333;19147.14068639752;19152.568613598556;19136.83102560366;19139.710235195373;19146.52602719628;19147.34961759801;19121.901723190087;19152.737620798594;19154.922559198658;19121.760705590033;19156.534366399872;19152.626004799728;19152.65483359973;19156.546721599872;19146.84337679637;19146.73110559743;19091.16315679584;19155.097375998626;
16981.641999998847;19152.544727998793;19154.143635199784;19130.29960639197;19139.56143679531;19147.119074397517;19152.554205598553;19136.737675203676;19139.64502879536;19146.490107196274;19147.291885598;19121.823118390064;19152.72321279859;19154.876493598644;19121.543892789978;19156.51789279987;19152.584820799726;19152.638359999728;19156.536425599872;19146.78195599635;19146.644657597415;19090.88572959583;19155.07434319862;
17040.45799999883;19152.52311599879;19154.127161599783;19130.222619191947;19139.462515195286;19147.097462397513;19152.53259359855;19136.66743360369;19139.596499195348;19146.428586396254;19147.258333597998;19121.701129590034;19152.70880479859;19154.83042799863;19121.44137438995;19156.50141919987;19152.564228799725;19152.615708799727;19156.52818879987;19146.745935996343;19146.60863759741;19090.67695679583;19155.066665598617;
17100.457999998813;19152.501503998785;19154.114806399783;19130.16056319193;19139.363593595263;19147.07585039751;19152.48936959854;19136.583464003703;19139.51683519533;19146.336455196226;19147.238142397997;19121.538449589993;19152.694396798586;19154.784362398615;19121.32263678992;19156.48494559987;19152.541577599724;19152.584820799726;19156.51377439987;19146.72432399634;19146.551005597397;19090.427412795823;19155.058987998615;
17160.82899999884;19152.47989199878;19154.09215519978;19130.0418255919;19139.26467199524;19147.018218397498;19152.44604559853;19136.48119040372;19139.402854395303;19146.30053519622;19147.180510397986;19121.404323189956;19152.679988798584;19154.7382967986;19121.164596789877;19156.46847199987;19152.510689599723;19152.558051199725;19156.49524159987;19146.702711996335;19146.46455759738;19090.123507195807;19155.035955198608;
17220.828999998885;19152.42225999877;19154.05097119978;19129.828263991843;19139.192931195223;19146.98219839749;19152.402821598524;19136.389212803733;19139.297871995277;19146.278923196216;19147.09406239797;19121.317193589934;19152.65837679858;19154.716684798597;19121.077467189854;19156.45611679987;19152.494215999723;19152.541577599724;19156.47670879987;19146.68109999633;19146.428537597374;19089.85029439578;19155.0129223986;
17280.457999998875;19152.386239998763;19154.03037919978;19129.727836791815;19139.104971195204;19146.960586397487;19152.359697598517;19136.310963203745;19139.209209595258;19146.217402396196;19147.060410397968;19121.195204789903;19152.61515279857;19154.709480798596;19121.014251189838;19156.44170239987;19152.481860799722;19152.518926399724;19156.46229439987;19146.659487996327;19146.40692559737;19089.617852795764;19155.005244798598;
17341.64199999887;19152.36462799876;19154.00772799978;19129.609099191784;19139.04874719519;19146.902954397476;19152.33088159851;19136.227680003758;19139.12977439524;19146.18148239619;19147.002678397956;19121.061078389866;19152.586336798566;19154.701803198594;19120.845265589793;19156.431406399868;19152.44891359972;19152.492156799723;19156.44787999987;19146.598067196308;19146.34929359736;19089.370415995745;19154.983632798594;
17400.45799999884;19152.343015998755;19153.991254399778;19129.53211199176;19138.984700795176;19146.81650639746;19152.309269598507;19136.134787203773;19139.081947195227;19146.11996159617;19146.969126397955;19120.84426558981;19152.571928798563;19154.68019119859;19120.658671989746;19156.421110399868;19152.41390719972;19152.45097279972;19156.43964319987;19146.50593599628;19146.313273597352;19089.094393595733;19154.976428798593;
17460.828999998874;19152.285383998744;19153.968603199777;19129.41453439173;19138.953092795167;19146.730058397443;19152.265945598498;19136.052648003784;19138.99375839521;19146.084041596165;19146.948935197954;19120.670836789763;19152.55752079856;19154.672987198588;19120.52454558971;19156.414932799868;19152.38713759972;19152.41596639972;19156.425228799868;19146.469915996273;19146.25564159734;19088.850468795703;19154.96875119859;
17520.45799999889;19152.249363998737;19153.941833599776;19129.280407991693;19138.91295999516;19146.694038397436;19152.237229598493;19135.9599840038;19138.896241595186;19146.022520796145;19146.891303197943;19120.524934389727;19152.543112798558;19154.665783198587;19120.366505589667;19156.408755199867;19152.356249599718;19152.38919679972;19156.408755199867;19146.44830399627;19146.169193597325;19088.575148795684;19154.93804079858;
17580.457999998864;19152.227751998733;19153.910945599775;19129.12236799165;19138.88064959515;19146.672426397432;19152.21561759849;19135.861828803816;19138.82334079517;19145.930389596117;19146.804855197926;19120.362254389685;19152.528704798555;19154.658105598584;19120.14969278961;19156.402577599867;19152.315065599716;19152.358308799718;19156.396399999867;19146.38688319625;19146.08274559731;19088.283428795676;19154.915007998574;
17640.45799999882;19152.20756079873;19153.894471999774;19129.03848959163;19138.807046395134;19146.611005597413;19152.17239359848;19135.77831680383;19138.74367679515;19145.83825839609;19146.771203197924;19120.14979998963;19152.514296798552;19154.627395198575;19120.047174389583;19156.390222399867;19152.294473599715;19152.317124799716;19156.381985599866;19146.350863196243;19146.0467255973;19088.03528959567;19154.90733039857;
17700.4579999988;19152.14992879872;19153.871820799774;19128.920911991598;19138.70812479511;19146.524557597397;19152.129169598473;19135.66117120385;19138.630169595126;19145.74612719606;19146.751011997923;19119.892295989564;19152.49988879855;19154.58132959856;19119.925185589553;19156.373748799866;19152.271822399714;19152.267703999714;19156.363452799866;19146.289442396224;19146.025113597298;19087.68710079567;19154.884297598564;
17762.647999998782;19152.113908798714;19153.855347199773;19128.842993591574;19138.592510395083;19146.43800959738;19152.100353598467;19135.563016003867;19138.57394559511;19145.710207196054;19146.730820797922;19119.710342389517;19152.478276798545;19154.535263998547;19119.715982389498;19156.355215999865;19152.230638399713;19152.232697599713;19156.353156799865;19146.197311196196;19145.967481597287;19087.39538079566;19154.876619998562;
17820.828999998797;19152.056276798703;19153.82239999977;19128.66873439153;19138.513075195064;19146.351661597364;19152.078641598462;19135.461428803883;19138.5258895951;19145.68859519605;19146.67318879791;19119.552302389475;19152.44946079854;19154.513651998543;19119.52938878945;19156.340801599865;19152.19563199971;19152.201809599712;19156.344919999865;19146.105179996168;19145.93146159728;19087.093582395635;19154.86894239856;
17880.4579999988;19152.0226247987;19153.80180799977;19128.5699247915;19138.465019195053;19146.315641597357;19152.049925598458;19135.388212803893;19138.461614395088;19145.62707439603;19146.63953679791;19119.41492478944;19152.427848798536;19154.50597439854;19119.395262389415;19156.332564799864;19152.16886239971;19152.17503999971;19156.334623999865;19146.06915999616;19145.87382959727;19086.87613599562;19154.861264798557;
17940.457999998765;19152.001012798697;19153.78945279977;19128.507868791483;19138.377059195034;19146.258009597346;19152.028313598454;19135.29486240391;19138.413787195077;19145.534943196002;19146.61934559791;19119.196249589382;19152.39903279853;19154.484362398536;19119.232582389373;19156.318150399864;19152.13797439971;19152.13385599971;19156.326387199864;19146.047547996157;19145.78169839724;19086.598708795613;19154.854060798556;
18000.457999998773;19151.943380798686;19153.76680159977;19128.390291191452;19138.329231995023;19146.17156159733;19151.99949759845;19135.207003203923;19138.357563195063;19145.442811995974;19146.599154397907;19118.938745589316;19152.377420798526;19154.477158398535;19119.14545278935;19156.309913599864;19152.12150079971;19152.084435199708;19156.316091199864;19146.025935996153;19145.745678397234;19086.337681595596;19154.846383198554;
18060.45799999879;19151.85693279867;19153.73591359977;19128.23341119141;19138.27300799501;19146.085113597313;19151.985089598445;19135.10495840394;19138.283959995046;19145.350680795946;19146.578963197906;19118.68124158925;19152.34860479852;19154.469480798532;19119.02671518932;19156.299617599863;19152.098849599708;19152.035014399706;19156.303735999863;19146.00432399615;19145.688046397223;19086.03447839558;19154.815672798544;
18120.457999998758;19151.823280798668;19153.709143999768;19128.101375991373;19138.199404794992;19146.049093597307;19151.970681598443;19135.011608003955;19138.21827999503;19145.258549595917;19146.521331197895;19118.494647989202;19152.334196798518;19154.438770398523;19118.889811189285;19156.287262399863;19152.072079999707;19152.000007999704;19156.293439999863;19145.94290319613;19145.652026397216;19085.75705119558;19154.792639998537;
18180.45799999876;19151.801668798664;19153.692670399767;19128.01633759135;19138.127663994976;19145.991461597296;19151.94906959844;19134.928782403967;19138.16975039502;19145.16641839589;19146.487679197893;19118.285444789148;19152.312584798514;19154.41715839852;19118.75568478925;19156.274907199862;19152.045310399706;19151.958823999703;19156.285203199863;19145.906883196123;19145.594394397205;19085.51101919556;19154.784962398535;
18241.641999998774;19151.78005679866;19153.670019199766;19127.90612479132;19138.063388794963;19145.95544159729;19151.920253598433;19134.84527040398;19138.088681595;19145.130498395883;19146.42994719788;19118.17440158912;19152.28376879851;19154.409480798517;19118.609782389212;19156.264611199862;19152.018540799705;19151.938231999702;19156.270788799862;19145.845462396104;19145.5583743972;19085.262879995546;19154.761929598528;
18300.828999998783;19151.72242479865;19153.628835199765;19127.692563191264;19137.991647994946;19145.933829597285;19151.898541598428;19134.757411203995;19138.04085439499;19145.10888639588;19146.343599197866;19118.111185589103;19152.262156798504;19154.387868798512;19118.44710238917;19156.25225599986;19151.987652799704;19151.9258767997;19156.262551999862;19145.753331196076;19145.536762397194;19085.001852795525;19154.754725598526;
18363.926999998792;19151.693608798643;19153.612361599764;19127.60634879124;19137.93542399493;19145.897709597277;19151.85541759842;19134.692889604004;19137.95266559497;19145.070498395868;19146.316677597864;19118.007049589076;19152.2333407985;19154.38019119851;19118.37619198915;19156.24195999986;19151.973238399703;19151.9052847997;19156.24813759986;19145.72451519607;19145.51515039719;19084.810182395508;19154.747047998524;
18421.008999998787;19151.680147998642;19153.600006399764;19127.543590391222;19137.893886394922;19145.840177597267;19151.819397598414;19134.623105604016;19137.85701119495;19145.01675519585;19146.28786159786;19117.845987189034;19152.226136798497;19154.364835998505;19118.320670389137;19156.23578239986;19151.962942399703;19151.8743967997;19156.23166399986;19145.710007196067;19145.493538397186;19084.602814395497;19154.72543599852;
18482.61599999879;19151.66573999864;19153.587651199763;19127.482236791206;19137.83836479491;19145.782545597256;19151.79058159841;19134.559041604025;19137.801260794935;19144.987939195846;19146.260939997857;19117.719555189;19152.211728798495;19154.3432239985;19118.1844527891;19156.22548639986;19151.936172799702;19151.8496863997;19156.22136799986;19145.671619196055;19145.435906397175;19084.41254879548;19154.717758398518;
18542.737999998797;19151.651331998637;19153.579414399763;19127.443391991193;19137.774089594895;19145.75372959725;19151.776073598405;19134.503672004033;19137.77734719493;19144.949551195834;19146.247479197857;19117.622639988975;19152.18291279849;19154.3355463985;19118.058020789067;19156.21519039986;19151.9114623997;19151.831153599698;19156.21724959986;19145.64290319605;19145.378274397164;19084.248059195466;19154.717758398518;
18600.028999998794;19151.636923998634;19153.571177599762;19127.405020791182;19137.70189119488;19145.732117597247;19151.7473575984;19134.439150404043;19137.680303994908;19144.895807995817;19146.234018397856;19117.517572788947;19152.154096798484;19154.320191198494;19117.95550238904;19156.20283519986;19151.8908703997;19151.810561599697;19156.20077599986;19145.628395196047;19145.320642397153;19084.056388795452;19154.68704799851;
18660.679999998796;19151.61531199863;19153.556763199762;19127.325585591163;19137.62106719486;19145.717709597244;19151.732949598398;19134.369824004054;19137.616257594895;19144.866991995812;19146.20510239785;19117.45435678893;19152.13248479848;19154.289480798485;19117.826979189005;19156.18842079986;19151.8661599997;19151.798206399697;19156.19047999986;19145.590107196036;19145.270214397144;19083.850425595436;19154.665435998504;
18721.526999998798;19151.600903998627;19153.53823039976;19127.230761591138;19137.557020794848;19145.68889359724;19151.718541598395;19134.300040004066;19137.583947194886;19144.8286039958;19146.15477439784;19117.357441588905;19152.118076798477;19154.26786879848;19117.666390388964;19156.17812479986;19151.8352719997;19151.779673599696;19156.18430239986;19145.53636399602;19145.21248239713;19083.643057595425;19154.6577583985;
18782.04999999877;19151.587443198627;19153.52587519976;19127.16986559112;19137.500796794833;19145.631261597227;19151.68972559839;19134.221332804078;19137.494827194867;19144.774860795784;19146.12785279784;19117.196852788864;19152.08926079847;19154.26019119848;19117.53740958893;19156.16782879986;19151.810561599697;19151.748785599695;19156.16988799986;19145.482520796002;19145.176562397126;19083.409211195416;19154.634725598495;
18841.40999999878;19151.572935198623;19153.51351999976;19127.106649591104;19137.459259194824;19145.602445597222;19151.675317598387;19134.170539204086;19137.47091359486;19144.74604479578;19146.099036797834;19117.10972318884;19152.08205679847;19154.244835998474;19117.45797438891;19156.161651199858;19151.796147199697;19151.732311999695;19156.16576959986;19145.453804795998;19145.154950397122;19083.258311995403;19154.634725598495;
18901.479999998763;19151.546113598622;19153.49704639976;19127.03082239108;19137.386129594808;19145.580833597218;19151.63929759838;19134.111051204094;19137.398943994845;19144.724432795774;19146.072115197832;19117.046507188825;19152.067648798467;19154.214025598463;19117.361532788887;19156.149295999858;19151.777614399696;19151.719956799694;19156.153414399858;19145.415416795986;19145.126134397116;19083.08163679539;19154.627047998492;
18961.66399999877;19151.48848159861;19153.46615839976;19126.872782391038;19137.25749439478;19145.559221597214;19151.59607359837;19134.00511680411;19137.270537594817;19144.71002479577;19146.021687197823;19116.99098558881;19152.03162879846;19154.16805999845;19117.152558388832;19156.126644799857;19151.736430399695;19151.709660799694;19156.130763199857;19145.33086319596;19145.061298397104;19082.76695039536;19154.58865999848;
19021.663999998782;19151.452461598605;19153.431151999757;19126.69082879099;19137.16953439476;19145.53760959721;19151.567257598366;19133.898267204127;19137.14817599479;19144.688412795767;19145.935239197806;19116.927769588794;19152.002812798455;19154.146447998446;19116.965964788786;19156.112230399856;19151.701423999693;19151.697305599693;19156.110171199856;19145.23873199593;19145.025278397097;19082.44945439534;19154.542594398466;
