timestamp,S8,S1,S6,S7,S9,S13,S12,S5,S2,S3,S4,S10,S11
2019-02-26 14:28:00,0.015236800005368423,0.015236800005368423,0.007264400002895854,0.0,0.04460240001208149,0.015236800005368423,0.05963920001522638,0.07264400002895854,0.015236800005368423,0.09443720003764611,0.362229400088836,0.030473600010736845,0.11427600004026317
2019-02-26 14:29:00,0.015236800005368423,0.015236800005368423,0.007264400002895854,0.0,0.04460240001208149,0.015236800005368423,0.04848860001220601,0.1852422000738443,0.007618400002684211,0.21066760008397978,0.9521190002342337,0.09142080003221054,0.29711760010468424
2019-02-26 14:30:00,0.022855200008052634,0.007618400002684211,0.007264400002895854,0.0,0.04460240001208149,0.015236800005368423,0.05963920001522638,0.19250660007674014,0.015236800005368423,0.22156420008832356,0.9894570002434193,0.10665760003757896,0.29711760010468424
2019-02-26 14:31:00,0.022855200008052634,0.015236800005368423,0.014528800005791709,0.0,0.05575300001510186,0.015236800005368423,0.08582660002139164,0.20340320008108392,0.022855200008052634,0.2397252000955632,1.0454640002571978,0.09903920003489475,0.3275912001154211
2019-02-26 14:32:00,0.03809200001342106,0.007618400002684211,0.007264400002895854,0.0,0.06690360001812223,0.015236800005368423,0.04848860001220601,0.1852422000738443,0.007618400002684211,0.21793200008687563,0.963269600237254,0.10665760003757896,0.28949920010200003
2019-02-26 14:33:00,0.06094720002147369,0.015236800005368423,0.007264400002895854,0.0,0.11150600003020372,0.015236800005368423,0.08194040002126712,0.16708120006660465,0.030473600010736845,0.2251964000897715,0.8476234002082492,0.07618400002684211,0.2666440000939474
2019-02-26 14:34:00,0.015236800005368423,0.007618400002684211,0.021793200008687563,0.0,0.03345180000906112,0.030473600010736845,0.13431520003359765,0.23609300009411527,0.030473600010736845,0.27604720011004247,1.2134850002985331,0.10665760003757896,0.3885384001368948
2019-02-26 14:35:00,0.015236800005368423,0.015236800005368423,0.007264400002895854,0.0,0.04460240001208149,0.015236800005368423,0.04848860001220601,0.199771000079636,0.007618400002684211,0.2251964000897715,1.026795000252605,0.09903920003489475,0.3199728001127369
2019-02-26 14:36:00,0.04571040001610527,0.007618400002684211,0.010896600004343782,0.0,0.0780542000211426,0.015236800005368423,0.06715760001679882,0.21793200008687563,0.015236800005368423,0.25788620010280283,1.120140000275569,0.09142080003221054,0.36568320012884215
2019-02-26 14:37:00,0.022855200008052634,0.015236800005368423,0.007264400002895854,0.0,0.05575300001510186,0.015236800005368423,0.07078980001824675,0.17797780007094843,0.022855200008052634,0.2142998000854277,0.914781000225048,0.09142080003221054,0.2818808000993158
