timestamp,S11,S13,S5,S7,S4,S12,S8,S2,S10,S3,S6,S1,S9
2019-02-23 08:24:00,0.015236800005368423,0.015236800005368423,0.007264400002895854,0.0,0.04460240001208149,0.015236800005368423,0.05963920001522638,0.06537960002606269,0.015236800005368423,0.08717280003475025,0.32489140007965034,0.022855200008052634,0.10665760003757896
2019-02-23 08:25:00,0.015236800005368423,0.015236800005368423,0.007264400002895854,0.0,0.04460240001208149,0.015236800005368423,0.04848860001220601,0.16344900006515672,0.007618400002684211,0.19250660007674014,0.8401050002066768,0.09142080003221054,0.251407200088579
2019-02-23 08:26:00,0.022855200008052634,0.007618400002684211,0.007264400002895854,0.0,0.04460240001208149,0.015236800005368423,0.05963920001522638,0.19613880007818807,0.015236800005368423,0.2251964000897715,1.0081260002480121,0.10665760003757896,0.30473600010736845
2019-02-23 08:27:00,0.022855200008052634,0.015236800005368423,0.014528800005791709,0.0,0.05575300001510186,0.015236800005368423,0.08582660002139164,0.2142998000854277,0.022855200008052634,0.250621800099907,1.1014710002709762,0.09903920003489475,0.3504464001234737
2019-02-23 08:28:00,0.03809200001342106,0.007618400002684211,0.007264400002895854,0.0,0.06690360001812223,0.015236800005368423,0.04848860001220601,0.1743456000695005,0.007618400002684211,0.20703540008253185,0.8961120002204552,0.09903920003489475,0.2666440000939474
2019-02-23 08:29:00,0.06094720002147369,0.015236800005368423,0.007264400002895854,0.0,0.11150600003020372,0.015236800005368423,0.08194040002126712,0.17797780007094843,0.030473600010736845,0.23609300009411527,0.914781000225048,0.09142080003221054,0.2818808000993158
2019-02-23 08:30:00,0.015236800005368423,0.007618400002684211,0.021793200008687563,0.0,0.03345180000906112,0.030473600010736845,0.13431520003359765,0.23609300009411527,0.030473600010736845,0.27604720011004247,1.2134850002985331,0.09903920003489475,0.396156800139579
2019-02-23 08:31:00,0.015236800005368423,0.015236800005368423,0.007264400002895854,0.0,0.04460240001208149,0.015236800005368423,0.04848860001220601,0.18887440007529221,0.007618400002684211,0.2142998000854277,0.9819386002418469,0.09903920003489475,0.30473600010736845
2019-02-23 08:32:00,0.04571040001610527,0.007618400002684211,0.010896600004343782,0.0,0.0780542000211426,0.015236800005368423,0.06715760001679882,0.2251964000897715,0.015236800005368423,0.2651506001056987,1.1463274002817343,0.09142080003221054,0.37330160013152636
2019-02-23 08:33:00,0.022855200008052634,0.015236800005368423,0.007264400002895854,0.0,0.05575300001510186,0.015236800005368423,0.07078980001824675,0.18161000007239636,0.022855200008052634,0.21793200008687563,0.9334500002296409,0.09142080003221054,0.28949920010200003
2019-02-23 08:34:00,0.06094720002147369,0.007618400002684211,0.007264400002895854,0.0,0.10035540002718335,0.015236800005368423,0.04848860001220601,0.1743456000695005,0.007618400002684211,0.21793200008687563,0.8961120002204552,0.09903920003489475,0.2666440000939474
2019-02-23 08:35:00,0.06094720002147369,0.015236800005368423,0.007264400002895854,0.0,0.11150600003020372,0.015236800005368423,0.07078980001824675,0.2142998000854277,0.022855200008052634,0.2687828001071466,1.1051032002724241,0.09903920003489475,0.35806480012615793
